"브랜드","차종","가격","연식","배기량","주행거리","색상","변속기","연료","선루프","LED헤드램프","어댑티드헤드램프","가죽시트","열선시트.앞좌석.","통풍시트","후방센서","스마트키","네비게이션.순정.","네비게이션.비순정.","전손유무","소유자.이전.횟수","침수유무"
"르노코리아","뉴SM5 플래티넘  2.0 LPLi  RE",630,"2014.12",1998,94000,3,1,3,1,0,0,0,0,0,0,0,0,0,0,"0",0
"GM대우","프리마 4.5톤 세미슬리퍼캡  장축",6000,"2017.1",6728,320000,1,1,2,0,0,0,0,1,1,0,0,1,0,0," 5회",0
"기아","더 뉴 K9  3.3 터보 AWD 베스트 셀렉션 II",6200,"2021.09",3342,16500,2,1,1,1,1,0,1,1,1,1,1,1,0,0,"0",0
"제네시스","GV60  스탠다드 -",5650,"2023.07",111,4400,2,1,5,0,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","카니발 4세대  2.2 디젤 7인승 시그니처",2910,"2021.04",2151,132000,3,1,2,0,0,0,0,0,0,0,0,0,0,0," 1회",0
"르노삼성","XM3 1.3 RE 시그니처",1770,"2020.04",1332,24587,11,1,1,0,1,0,1,1,0,1,1,1,0,0," 0회",0
"기아","모닝 1.0 LX 고급형",160,"2007.01",999,57177,2,1,1,0,0,0,1,0,0,0,0,0,0,0," 3회",0
"KG모빌리티","칼리스타 2.0 STD",8000,"1993.01",1998,50140,3,1,1,0,0,0,0,0,0,0,0,0,0,0," 1회",0
"기아","더 뉴 카니발 4세대  1.6 터보 HEV 하이리무진  -",9000,"2024.01",1598,6,2,1,4,0,1,1,1,1,1,1,1,1,0,0,"0",0
"현대","올 뉴 마이티  캠핑카 -",13000,"2022.04",3933,1449,2,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"현대","포니2  픽업 -",1600,"1989.03",1499,212000,7,2,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"제네시스","G90 1세대  3.8 럭셔리",3500,"2019.08",3778,75000,3,1,1,1,1,1,1,1,1,1,1,1,0,0," 0회",0
"현대","테라칸 2.9 디젤 4WD JX290 최고급형 블랙스페셜",1000,"2003.12",2902,197968,3,1,2,0,0,0,0,0,0,0,0,0,0,0," 6회",0
"현대","팰리세이드 2.2 디젤 2WD 프레스티지",2500,"2019.1",2199,85500,2,1,2,0,0,0,1,1,1,1,1,1,0,0," 2회",0
"쉐보레","더 넥스트 스파크  1.0 LTZ",NA,"2016.03",999,92443,9,1,1,0,0,0,1,1,0,1,1,0,0,0,"0",0
"제네시스","G80 3.3 AWD  프리미엄 럭셔리",3150,"2017.01",3342,97919,2,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"기아","K3 1.6 트렌디",824,"2013.09",1591,122636,2,1,1,1,0,0,1,1,0,1,1,0,0,0," 0회",0
"쉐보레","더 뉴 스파크 1.0  프리미어",750,"2018.12",999,24016,1,1,1,0,0,0,1,1,0,1,1,0,1,0," 1회",0
"현대","뉴 에쿠스  3.8 리무진 VL 380 프레스티지",1700,"2012.08",3778,76000,3,1,1,0,0,0,1,1,1,1,1,1,0,0," 2회",0
"기아","더 뉴 모하비  3.0 디젤 4WD 프레지던트",NA,"2018.06",2959,186830,3,1,2,1,0,0,1,1,1,1,1,1,0,0,"0",0
"기아","올 뉴 모닝  1.0 럭셔리",550,"2014.08",998,76000,2,1,1,0,0,0,1,1,0,1,1,1,0,0,"0",0
"기아","레이  1.0 밴 기본형",630,"2017.11",998,79000,2,1,1,0,0,0,1,0,0,0,0,0,0,0,"0",0
"현대","그랜드스타렉스  2.5 디젤 왜건 12인승 2WD CVX 럭셔리",830,"2011.09",2497,110844,2,1,2,0,0,0,0,0,0,1,0,0,0,0,"0",0
"현대","싼타페TM 2.0 가솔린 터보 2WD 익스클루시브 스페셜",2350,"2019.05",1998,53300,4,1,1,0,1,0,1,1,1,1,1,1,0,0," 1회",0
"기아","K5 하이브리드 2세대 2.0 HEV  노블레스 스페셜",1699,"2018.01",1999,98263,4,1,4,1,1,0,1,1,1,1,1,1,0,0,"0",0
"쉐보레","어메이징 뉴 크루즈  1.4 터보 LT 디럭스팩",599,"2015.02",1362,84360,2,1,1,1,0,0,1,0,0,1,0,0,0,0,"0",0
"현대","투싼 2.0 디젤 2WD MX 고급형",240,"2009.02",1991,203244,2,1,2,0,0,0,1,1,0,1,0,0,1,0," 6회",0
"KG모빌리티","티볼리 1.6 가솔린 2WD  LX 최고급형",1420,"2016.11",1597,58474,2,1,1,1,0,0,0,0,0,0,0,0,0,0," 1회",0
"기타","국산차 전기차",670,"2022.05",140,7555,2,1,5,0,0,0,0,0,0,0,0,0,0,0," 1회",0
"현대","뉴 에쿠스 3.8  VS380 럭셔리",780,"2011.07",3778,130000,2,1,1,1,0,0,1,1,1,1,1,1,0,0," 4회",0
"제네시스","G90 1세대  3.8 AWD 럭셔리",60,"2018.12",3778,58890,3,1,1,0,1,1,1,1,1,1,1,1,0,0," 2회",0
"현대","그랜저TG Q270 프리미어 스마트팩",230,"2007.03",2656,173645,3,1,1,0,0,0,1,1,0,0,1,1,0,0," 0회",0
"현대","스타리아  2.2 디젤 캠핑카 -",NA,"2021.07",2199,42500,4,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"제네시스","G80  3.3 AWD 프리미엄 럭셔리",2400,"2018.01",3342,82000,6,1,1,0,0,0,1,1,1,1,1,1,0,0,"0",0
"제네시스","G80  2.2 디젤 럭셔리",1600,"2018.1",2199,222000,3,1,2,0,0,0,1,1,1,1,1,1,0,0," 1회",0
"기아","더 뉴 모하비  3.0 디젤 4WD 프레지던트",1299,"2017.01",2959,208000,3,1,2,0,0,0,1,1,1,1,1,1,0,0,"0",0
"현대","그랜저IG  3.0 LPi  익스클루시브",1330,"2018.07",2999,199000,3,1,3,0,1,0,1,1,1,1,1,1,0,0,"0",0
"현대","싼타페 더 프라임  2.2 디젤 4WD 익스클루시브",1250,"2015.09",2199,154000,3,1,2,0,0,0,1,1,1,1,1,1,0,0,"0",0
"기아","모하비  3.0 디젤 4WD QV300",1050,"2012.02",2959,111000,2,1,2,0,0,0,1,1,1,1,1,0,0,0," 1회",0
"현대","투싼ix  2.0 디젤 2WD LX20 스마트팩",600,"2012.05",1995,131000,2,1,2,0,0,0,1,1,1,1,1,0,1,0,"0",0
"기아","K9 3.3  이그제큐티브",1140,"2013.02",3342,109172,3,1,1,1,1,1,1,0,1,1,1,1,0,0," 5회",0
"현대","올 뉴 마이티  3.5톤 슈퍼캡 장축고상",5200,"2023.06",3933,3000,2,2,2,0,0,0,1,0,0,1,0,0,1,0,"0",0
"현대","포터2 더블캡  초장축 스타일",690,"2009.08",2497,155700,2,1,2,0,0,0,0,0,0,0,0,0,0,0," 3회",0
"현대","그랜저HG  240 모던",NA,"2012.12",2359,84000,3,1,1,0,0,0,1,1,0,1,1,1,0,0," 2회",0
"기아","올 뉴 카니발  2.2 디젤 9인승 프레스티지",1390,"2014.07",2199,166500,3,1,2,0,0,0,1,0,0,1,1,1,0,0,"0",0
"현대","i30 1.6 VVT 럭셔리",300,"2009.12",1591,102000,8,1,1,0,0,0,0,0,0,1,0,0,0,0," 2회",0
"기아","카니발 4세대  3.5 가솔린 4인승 하이리무진 시그니처",9100,"2022.1",3470,10,2,1,1,0,1,0,1,1,1,1,0,1,0,0,"0",0
"현대","포터2 CRDi 더블캡 초장축 프리미엄",2350,"2022.1",2497,11000,2,1,2,0,0,0,1,0,1,1,0,1,0,0," 2회",0
"기아","올 뉴 K3 1.6 럭셔리",1500,"2019.06",1598,48200,2,1,1,0,1,0,1,1,1,1,1,1,0,0," 2회",0
"쉐보레","더 넥스트 스파크  1.0 LT",430,"2016.03",999,30000,2,1,1,0,0,0,1,1,0,1,1,0,1,0,"0",0
"현대","팰리세이드  2.2 디젤 4WD 캘리그래피",3890,"2021.09",2199,51000,2,1,2,0,1,0,1,1,1,1,0,1,0,0,"0",0
"제네시스","GV80  2.5 터보 AWD 7인승",4990,"2020.07",2497,70000,11,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","뉴 쏘렌토R 2.0 디젤 2WD TLX 스페셜",1120,"2013.03",1995,84000,2,1,2,1,0,0,0,0,0,1,1,0,0,0," 1회",0
"현대","포터2  슈퍼캡 초장축 프리미엄",2530,"2023.04",2497,1800,4,1,2,0,0,0,1,1,1,0,0,0,1,0,"0",0
"제네시스","GV80 3.0 디젤 AWD 6인승",7500,"2022.04",2996,29505,3,1,2,0,1,0,1,1,1,1,1,1,0,0," 0회",0
"현대","아반떼 쿠페 2.0 스마트",800,"2015.04",1999,167000,4,2,1,0,0,0,0,1,0,0,0,0,0,0," 5회",0
"현대","더 뉴 팰리세이드  2.2 디젤 2WD 캘리그래피",4450,"2023.07",2199,17000,11,1,2,0,1,0,1,1,1,1,1,1,0,0,"0",0
"현대","더 뉴 아반떼AD  1.6 스마트",1290,"2018.12",1598,72962,1,1,1,1,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","더 뉴 쏘렌토 2.0 디젤 2WD 마스터 스페셜",2400,"2019.07",1995,80000,2,1,2,1,1,1,1,1,1,1,1,1,0,0," 0회",0
"현대","싼타페TM 2.0 디젤 2WD  익스클루시브 스페셜",2100,"2019.05",1995,130000,2,1,2,0,1,0,1,1,1,1,1,1,0,0," 0회",0
"기아","레이 1.0 밴  기본형",349,"2014.07",998,162000,1,1,1,0,0,0,1,0,0,0,0,0,1,0,"0",0
"현대","그랜저HG 300 로얄",650,"2011.07",2999,214000,1,1,1,1,0,0,1,0,1,1,1,0,0,0," 11회",0
"현대","아토스 0.8 터보  유로파",256,"2002.02",798,85845,3,1,1,0,0,0,0,0,0,1,0,0,0,0," 5회",0
"쉐보레","더 뉴 트랙스 1.4 가솔린 LT 코어",1300,"2018.05",1362,60000,1,1,1,0,1,0,1,1,0,1,1,1,0,0," 1회",0
"르노코리아","뉴 SM3 1.6  SE",210,"2010.07",1598,201200,1,1,1,0,0,0,1,0,0,1,0,0,1,0," 1회",0
"현대","넥쏘   프리미엄",1490,"2020.09",0,102000,2,1,6,1,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","레이  1.0 밴 기본형",1550,"2017.06",998,100000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"현대","그랜드스타렉스  캠핑카 -",3800,"2011.09",2497,94000,3,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"기타","국산차 캠핑 트레일러",2400,"2017.11",0,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0," 1회",0
"현대","그랜드스타렉스  캠핑카 -",NA,"2015.08",2497,124283,11,1,2,0,0,0,1,1,0,0,1,0,1,0,"0",0
"쉐보레","콜로라도 3.6 V6 4WD  익스트림-X 스포츠 바",3600,"2021.01",3649,226000,3,1,1,0,0,0,0,0,0,0,0,0,0,0," 2회",0
"기아","더 뉴 카니발  3.3 가솔린 9인승 노블레스 스페셜",2150,"2018.08",3342,70295,3,1,1,0,1,0,1,1,1,1,0,1,0,0,"0",0
"기아","봉고3 1.2톤 표준캡 장축 리미티드",650,"2016.09",2497,190000,4,2,2,0,0,0,0,0,0,0,0,0,0,0," 1회",0
"르노삼성","트위지  인텐스",220,"2019.11",129,13500,2,1,5,0,0,0,0,0,0,1,0,0,0,0," 2회",0
"기아","더 뉴 카니발  2.2 디젤 9인승 하이리무진 노블레스 스페셜",2950,"2019.06",2199,85003,3,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"현대","제네시스 DH G330 AWD  프리미엄",2000,"2014.02",3342,80000,3,1,1,1,0,1,1,1,1,1,1,1,0,0," 2회",0
"쌍용","베리 뉴 티볼리 1.5 가솔린 2WD R-PLUS",1950,"2022.1",1497,16909,11,1,1,0,1,0,1,1,1,1,1,0,0,0," 1회",0
"기아","봉고3  파워게이트 -",530,"2015.1",2497,294000,2,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"쉐보레","트래버스 3.6 V6  레드라인",4000,"2022.07",3564,45000,2,1,1,0,0,0,0,0,0,0,0,0,0,0," 0회",0
"르노삼성","더 뉴 SM6 2.0 LPe SE 플러스",1690,"2021.07",1998,64000,1,1,3,1,1,0,1,1,1,1,1,0,0,0," 3회",0
"GM대우","All New 마티즈 0.8  조이 일반형",120,"2005.07",796,105000,11,1,1,0,0,0,0,0,0,0,0,0,0,0," 6회",0
"기아","올 뉴 쏘렌토 2.2 디젤 4WD 노블레스 스페셜",2130,"2017.04",2199,89500,2,1,2,0,0,0,1,1,1,1,1,1,0,0," 0회",0
"현대","팰리세이드 2.2 디젤 4WD 프레스티지",3400,"2019.02",2199,142000,4,1,2,1,1,1,1,1,1,1,1,1,1,0," 0회",0
"기아","모하비 더 마스터  3.0 디젤 4WD 6인승 마스터즈",NA,"2022.04",2959,58227,2,1,2,1,1,1,1,1,1,1,1,1,0,0,"0",0
"제네시스","G90 1세대  3.3 터보 AWD 프리미엄 럭셔리",5699,"2021.04",3342,35694,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"0",0
"KG모빌리티","칼리스타 2.0  STD",6000,"1993.06",1998,17290,2,1,1,0,0,0,1,0,0,0,0,0,0,0," 0회",0
"르노코리아","SM6  2.0 LE",1190,"2016.1",1997,61511,3,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","더 뉴 카니발  3.3 가솔린 9인승 하이리무진 노블레스 스페셜",NA,"2019.08",3342,88000,3,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"현대","포터2  더블캡 초장축 스마트",NA,"2017.02",2497,142000,4,2,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"현대","그랜저HG 하이브리드 2.4 HEV  프리미엄",1450,"2016.04",2359,117748,3,1,4,0,0,0,0,1,1,1,1,1,0,0," 1회",0
"기아","스팅어  2.2 디젤 드림 에디션",1730,"2017.09",2199,180400,8,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"현대","제네시스 DH G380 AWD  프레스티지",1990,"2016.02",3778,95141,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"KG모빌리티","렉스턴 스포츠 칸 2.2 디젤 4WD  5링크 프레스티지",3000,"2023.01",2157,25000,3,1,2,0,0,0,0,0,0,0,0,0,0,0," 0회",0
"제네시스","더 올 뉴 G80  2.5 터보 AWD -",5450,"2021.02",2497,39000,4,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"현대","포터2  더블캡 4WD 장축 스마트",2580,"2024.01",2497,202,2,2,2,0,0,0,1,1,1,0,0,0,0,0,"0",0
"KG모빌리티","코란도 스포츠  2.0 디젤 4WD 익스트림",NA,"2016.07",1998,80674,3,1,2,0,0,0,1,1,0,1,1,0,1,0,"0",0
"현대","포터2  파워게이트 -",599,"2015.04",2497,322127,4,2,2,0,0,0,1,0,0,0,0,0,1,0,"0",0
"기아","K5  2.0 노블레스",1980,"2020.1",1999,90000,3,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","쏘렌토 4세대  2.2 디젤 2WD 프레스티지",2760,"2020.07",2151,84000,2,1,2,0,0,0,1,1,1,1,1,1,0,0,"0",0
"제네시스","G90 1세대  3.8 AWD 프리미엄 럭셔리",4590,"2018.12",3778,59200,3,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"현대","뉴 투싼ix  2.0 디젤 2WD 모던",990,"2014.09",1995,125182,2,1,2,0,0,0,1,0,1,1,1,1,0,0,"0",0
"기아","EV6  GT AWD -",6100,"2022.11",111,586,3,1,5,0,1,1,0,1,0,1,1,1,0,0," 0회",0
"기아","카니발 4세대  2.2 디젤 하이리무진  -",7200,"2023",2151,24,2,1,2,0,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","카니발 4세대  2.2 디젤 하이리무진  -",8900,"2022",2151,131,3,1,2,0,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","더 뉴 카니발 4세대  3.5 가솔린 하이리무진  -",6700,"2024",3470,10,3,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","레이  1.0 터보 프레스티지",1090,"2016.02",998,55591,3,1,1,0,0,0,1,1,0,1,1,1,0,0,"0",0
"쉐보레","올 뉴 말리부  2.0 터보 LTZ 프리미엄",1290,"2016.11",1998,81260,1,1,1,0,0,0,1,1,1,1,1,1,0,0,"0",0
"현대","그랜저HG 하이브리드  2.4 HEV 프리미엄",799,"2014.02",2359,194132,1,1,4,0,0,0,1,1,1,1,1,1,0,0,"0",0
"현대","그랜드스타렉스  2.5 디젤 왜건 12인승 2WD CVX 럭셔리",1100,"2015.07",2497,79752,5,1,2,0,0,0,1,1,0,0,0,0,0,0,"0",0
"제네시스","더 뉴 G70  2.0 터보 AWD -",4650,"2021.07",1998,2100,2,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","카니발 4세대  3.5 가솔린 하이리무진  -",4900,"2022.08",3470,17000,2,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"현대","e-카운티  캠핑카 -",2500,"2006.11",3907,87000,2,2,2,0,0,0,1,0,0,0,0,0,0,0," 1회",0
"기아","더 뉴 카니발 4세대  3.5 가솔린 하이리무진  -",6990,"2024",3470,19,3,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"쉐보레","더 뉴 스파크  1.0 마이핏 에디션",699,"2019.04",999,84000,3,1,1,0,0,0,1,1,0,1,1,0,0,0,"0",0
"기아","올 뉴 쏘렌토  2.2 디젤 2WD 노블레스 스페셜",1390,"2015.1",2199,140820,1,1,2,1,0,0,1,0,1,1,1,0,0,0,"0",0
"기아","더 뉴 카니발 4세대  2.2 디젤 하이리무진  -",8580,"2024",2151,8,2,1,2,0,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","더 뉴 카니발 4세대  3.5 가솔린 하이리무진  -",7170,"2024",3500,10,3,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"현대","더 뉴 제네시스 쿠페  3.8 GT R",2300,"2014.02",3778,90502,4,2,1,1,0,0,1,0,0,1,1,1,0,0,"0",0
"기아","니로  1.6 HEV 프레스티지",1490,"2017.12",1580,101814,1,1,4,1,0,0,1,1,1,1,1,0,0,0,"0",0
"기아","더 뉴 카니발 4세대  3.5 가솔린 하이리무진  -",5990,"2024",3470,17,3,1,1,0,1,1,1,1,1,1,1,1,0,0,"0",0
"기아","더 뉴 카니발  2.2 디젤 9인승 하이리무진 노블레스 스페셜",NA,"2019.12",2199,113000,3,1,2,0,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","카니발 4세대  3.5 가솔린 7인승 하이리무진 시그니처",6000,"2021.07",3470,9500,3,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"현대","포터2  CRDi 슈퍼캡 초장축 스마트",2560,"2023.1",2497,54,2,1,2,0,0,0,1,1,1,1,1,0,0,0," 0회",0
"기아","더 뉴 카니발 4세대  3.5 가솔린 하이리무진  -",9999,"2024",3470,26,3,1,1,0,1,1,1,1,1,1,1,1,1,0,"0",0
"기아","올 뉴 모닝  1.0 디럭스 스페셜",430,"2012.08",998,100457,1,1,1,1,0,0,0,0,0,1,0,0,0,0,"0",0
"르노코리아","올 뉴 SM7  3.5 RE35",420,"2011.08",3498,159000,2,1,1,0,0,0,1,1,0,1,1,1,0,0,"0",0
"기아","카니발 4세대  3.5 가솔린 하이리무진  -",7300,"2022.07",3470,8000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"기아","카니발 4세대  3.5 가솔린 하이리무진  -",7900,"2023.09",3470,3600,2,1,1,0,1,0,1,1,1,1,0,1,0,0,"0",0
"현대","LF쏘나타 하이브리드  2.0 HEV 모던",1590,"2015.04",1999,52101,2,1,4,0,1,0,1,1,0,1,1,0,1,0,"0",0
"현대","포터2  파워게이트 -",1490,"2019.01",2497,189520,2,2,2,0,0,0,1,1,0,0,0,1,0,0,"0",0
"현대","그랜드스타렉스  어린이보호차 디젤 12인승 2WD",699,"2011.07",2497,152253,5,1,2,0,0,0,0,1,0,0,0,0,1,0,"0",0
"기아","록스타  2.2 디젤 소프트탑 DLX",1350,"1993.12",1998,217000,5,2,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"현대","그랜저  2.4 -",780,"1991.08",2351,72473,3,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"기아","카니발 4세대  3.5 가솔린 하이리무진  -",7300,"2021.1",3470,7100,3,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"제네시스","G80  3.3 AWD 프리미엄 럭셔리",2790,"2018.01",3342,97762,1,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","더 K9  3.8 AWD 베스트 셀렉션Ⅰ",3790,"2021.01",3778,70000,3,1,1,0,0,0,1,1,1,1,1,1,0,0,"0",0
"제네시스","G90 2세대  3.5 터보 AWD 프레스티지 컬렉션",9800,"2022.04",3470,9400,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"제네시스","더 올 뉴 G80  3.5 터보 AWD -",5000,"2020.06",3470,43000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"현대","베뉴  1.6 모던",1790,"2020.04",1598,30243,2,1,1,0,1,0,1,1,0,1,1,1,0,0,"0",0
"KG모빌리티","체어맨H 뉴 클래식  3.2 600S VIP",NA,"2011.09",3199,129504,3,1,1,0,0,0,1,1,1,1,0,0,1,0,"0",0
"KG모빌리티","코란도 스포츠  2.0 디젤 4WD CX7 클럽",879,"2014.1",1998,123997,2,1,2,0,0,0,1,1,0,1,0,0,1,0,"0",0
"르노코리아","마스터  2.3 디젤 캠핑카",NA,"2019.05",2299,26122,2,2,2,0,0,0,1,0,0,1,0,1,0,0,"0",0
"현대","e-카운티  캠핑카 -",NA,"2011.07",3933,161819,2,2,2,0,0,0,1,0,0,1,0,0,1,0,"0",0
"현대","더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 4WD",6700,"2018.1",2497,33000,11,1,2,0,0,0,0,0,0,0,0,0,0,0," 1회",0
"쉐보레","크루즈  1.8 LTZ 플러스",430,"2013.04",1796,110490,1,1,1,0,0,0,1,1,0,1,1,0,1,0,"0",0
"제네시스","G90 2세대  3.5 터보 AWD 프리미엄 컬렉션",11700,"2023.01",3470,11000,3,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"현대","그랜드스타렉스  어린이버스 디젤 15인승 2WD CVX 럭셔리",1390,"2015.07",2497,126324,5,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"현대","올 뉴 아반떼  1.6 인스퍼레이션",NA,"2020.05",1598,40000,1,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","올 뉴 카니발  2.2 디젤 9인승 프레스티지",1490,"2015.1",2199,177582,3,1,2,0,0,0,0,0,0,0,0,0,0,0,"0",0
"쉐보레","더 뉴 트랙스  1.4 가솔린 프리미어",1490,"2019.03",1362,19635,1,1,1,1,0,0,1,1,0,1,1,0,0,0,"0",0
"기아","올 뉴 카니발  3.3 가솔린 7인승 하이리무진 프레지던트",2850,"2015.07",3342,51000,2,1,1,0,0,0,1,1,1,1,1,1,0,0,"0",0
"기아","카니발 4세대  3.5 가솔린 하이리무진  -",6800,"2023.05",3470,3450,11,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"기아","올 뉴 쏘울  1.6 럭셔리",1050,"2015.03",1591,65070,4,1,1,0,0,0,0,0,0,1,0,0,0,0,"0",0
"기아","쏘울  1.6 2U 세이프티",520,"2011.04",1591,78403,1,1,1,0,0,0,1,1,0,1,1,0,1,0,"0",0
"기아","카니발 4세대  3.5 가솔린 하이리무진  -",7460,"2023",3470,8,3,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","카니발 4세대  3.5 가솔린 하이리무진  -",8150,"2023",3470,10,3,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","카니발 4세대  3.5 가솔린 하이리무진  -",6550,"2023",3470,11,3,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"제네시스","더 올 뉴 G80  3.5 터보 AWD -",4450,"2020.05",3470,88000,1,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"현대","그랜드스타렉스  어린이보호차 디젤 12인승 2WD",1390,"2014.01",2497,69138,5,1,2,0,0,0,1,1,0,1,0,0,1,0,"0",0
"쉐보레","더 넥스트 스파크  1.0 LT 플러스",599,"2016.06",999,80152,5,1,1,0,0,0,1,1,0,0,0,0,1,0,"0",0
"현대","스타리아  2.2 디젤 카고 5인승 2WD 모던",6750,"2022.07",2199,4500,3,1,2,0,1,0,1,1,0,1,0,0,0,0,"0",0
"현대","더 뉴 맥스크루즈  2.2 디젤 2WD 익스클루시브",1800,"2017.1",2199,73000,4,1,2,0,0,0,1,1,1,1,1,1,0,0,"0",0
"기아","레이  1.0 럭셔리",930,"2017.03",998,50000,5,1,1,0,0,0,1,1,0,1,0,0,1,0,"0",0
"기아","더 뉴 카니발  3.3 가솔린 하이리무진  -",4250,"2019.02",3342,44000,3,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"현대","아이오닉5  롱레인지 프레스티지",5999,"2022.11",111,1600,2,1,5,0,1,0,1,1,1,1,1,1,0,0,"0",0
"현대","그랜드스타렉스  2.5 디젤 왜건 12인승 4WD 모던",3200,"2017.12",2497,56060,1,1,2,0,0,0,1,1,0,1,0,0,1,0,"0",0
"현대","더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD",8000,"2020.06",2497,33000,2,1,2,0,0,0,1,1,0,1,0,0,0,0,"0",0
"기아","올 뉴 카렌스  2.0 LPi 7인승 럭셔리",899,"2013.04",1999,146945,1,1,3,0,0,0,1,0,0,1,0,0,0,0,"0",0
"쉐보레","트랙스  1.4 가솔린 LT 레더 패키지",9999,"2014.12",1362,65000,2,1,1,0,0,0,1,1,0,1,0,0,1,0,"0",0
"기아","더 뉴 쏘렌토  2.0 디젤 2WD 프레스티지",2009,"2020",1995,121000,2,1,2,0,0,0,1,1,1,1,1,1,0,0,"0",0
"기아","봉고3  익스내장탑차 -",NA,"2017.11",2497,123692,2,1,2,0,0,0,1,1,0,0,0,0,0,0,"0",0
"현대","포니2  픽업 -",1600,"1987.07",1439,81000,7,2,1,0,0,0,1,0,0,0,0,0,0,0,"0",0
"기아","카니발 4세대  3.5 가솔린 하이리무진  -",6100,"2023.08",3470,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,"0",0
"현대","e-카운티  캠핑카 -",NA,"2012.03",3933,78000,2,2,2,0,0,0,1,0,0,1,0,0,1,0,"0",0
"현대","그랜드스타렉스  캠핑카 -",NA,"2010.06",2497,158312,1,1,2,0,0,0,1,1,0,1,0,0,1,0,"0",0
"제네시스","G90 2세대  3.5 터보 AWD -",NA,"2022.05",3470,18000,3,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"현대","더 뉴 제네시스 쿠페  2.0 터보 S",980,"2012.1",1998,135000,2,1,1,1,0,0,1,1,0,1,1,1,0,0,"0",0
"현대","올 뉴 투싼  1.7 디젤 2WD 모던",990,"2015.1",1685,121000,2,1,2,0,0,0,1,1,1,1,1,1,0,0,"0",0
"기아","카니발 4세대  3.5 가솔린 하이리무진  -",7150,"2023.06",3470,3700,3,1,1,0,1,0,1,1,1,1,1,1,0,0,"0",0
"기아","카니발 4세대  3.5 가솔린 하이리무진  -",7000,"2023.06",3470,5800,11,1,1,0,1,0,1,1,1,0,1,1,0,0,"0",0
"현대","캠핑카 캠핑카 -",2950,"2012.05",2497,247200,2,1,2,0,0,0,0,1,1,0,0,0,1,0," 1회",0
"제네시스","G70  3.3 터보 AWD 스포츠 프레스티지",4000,"2019.04",3342,51129,3,1,1,1,1,0,1,1,1,1,1,1,0,0,"0",0
